Communes;Codes_Insee;NB_Allocataires;ALL_PAJE;ALL_PRIM;ALL_BASEP;ALL_ASMA;ALL_Clca_Colca
HANC;79140;22;;;;;
IRAIS;79141;14;;;;;
JUILLE;79142;8;;;;;
JUSCORPS;79144;47;23;;;15;6
LAGEON;79145;39;13;;;6;
LARGEASSE;79147;59;18;;;11;
LEZAY;79148;276;45;;;22;12
LHOUMOIS;79149;13;;;;;
LIMALONGES;79150;90;11;;;;
LORIGNE;79152;20;;;;;
LOUBIGNE;79153;13;;;;;
LOUBILLE;79154;38;10;;;;
LOUIN;79156;63;22;;;13;10
LOUZY;79157;157;56;;50;29;21
LUCHE-SUR-BRIOUX;79158;12;;;;;
LUCHE-THOUARSAIS;79159;70;23;;;9;8
LUSSERAY;79160;9;;;;;
LUZAY;79161;56;22;;14;15;
MAGNE;79162;302;69;;53;36;13
MAIRE-LEVESCAULT;79163;59;15;;;;
MAISONNAY;79164;35;10;;;5;
MAISONTIERS;79165;26;;;;;
MARIGNY;79166;117;30;;;19;11
MARNES;79167;19;5;;;;
MASSAIS;79168;68;26;;21;17;8
MAUZE-SUR-LE-MIGNON;79170;444;87;;64;51;18
MAUZE-THOUARSAIS;79171;261;90;;74;50;26
MAZIERES-EN-GATINE;79172;151;32;;;11;13
MAZIERES-SUR-BERONNE;79173;41;15;;10;9;5
MELLE;79174;853;92;6;79;36;18
MELLERAN;79175;50;11;;;;
MENIGOUTE;79176;113;17;;;5;
MESSE;79177;19;7;;;;
MISSE;79178;94;25;;20;15;5
MONCOUTANT;79179;426;95;;71;59;29
MONTALEMBERT;79180;21;;;;;
MONTRAVERS;79183;46;15;;;;
LA MOTHE-SAINT-HERAY;79184;274;49;;43;24;8
MOUGON;79185;296;104;5;72;67;25
MOUTIERS-SOUS-ARGENTON;79187;56;14;;;7;5
MOUTIERS-SOUS-CHANTEMERLE;79188;44;15;;;8;7
NANTEUIL;79189;197;58;;48;35;12
NEUVY-BOUIN;79190;36;6;;;;
NIORT;79191;12076;1720;42;1400;612;372
NUEIL-LES-AUBIERS;79195;896;219;;168;103;62
OIRON;79196;134;24;;;13;5
OROUX;79197;7;;;;;
PAIZAY-LE-CHAPT;79198;23;9;;;;
PAIZAY-LE-TORT;79199;59;18;;13;9;
PAMPLIE;79200;22;8;;;;
PAMPROUX;79201;191;53;;42;30;14
PARTHENAY;79202;2061;285;6;250;95;69
PAS-DE-JEU;79203;49;11;;;;
PERIGNE;79204;111;30;;22;17;6
PERS;79205;6;;;;;
LA PETITE-BOISSIERE;79207;69;26;;;13;14
LA PEYRATTE;79208;157;27;;22;16;
PIERREFITTE;79209;41;16;;;7;7
LE PIN;79210;136;35;;30;20;9
PIOUSSAY;79211;24;;;;;
PLIBOUX;79212;19;5;;;;
POMPAIRE;79213;232;47;;40;19;12
POUFFONDS;79214;40;13;;;;
POUGNE-HERISSON;79215;27;10;;;5;
PRAHECQ;79216;291;67;;47;47;17
PRAILLES;79217;81;23;;;12;7
PRESSIGNY;79218;21;9;;;;
PRIAIRES;79219;11;;;;;
PRIN-DEYRANCON;79220;97;34;;;20;6
PUGNY;79222;35;13;;;7;5
PUIHARDY;79223;8;;;;;
REFFANNES;79225;66;10;;;;
LE RETAIL;79226;29;9;;;;
LA ROCHENARD;79229;108;18;;;10;
ROM;79230;79;28;;;15;11
ROMANS;79231;101;34;;27;23;9
SAINT-AMAND-SUR-SEVRE;79235;134;49;;39;27;13
SAINT-ANDRE-SUR-SEVRE;79236;66;25;;;13;6
SAINT-AUBIN-DU-PLAIN;79238;66;25;;18;16;5
SAINT-AUBIN-LE-CLOUD;79239;202;51;;42;36;14
SAINTE-BLANDINE;79240;89;43;;32;33;13
SAINT-CHRISTOPHE-SUR-ROC;79241;65;18;;12;12;
SAINT-CLEMENTIN;79242;70;23;;;13;9
SAINT-COUTANT;79243;16;;;;;
SAINT-CYR-LA-LANDE;79244;50;17;;;;
SAINTE-EANNE;79246;81;17;;;7;6
SAINT-ETIENNE-LA-CIGOGNE;79247;11;;;;;
SAINT-GELAIS;79249;211;66;;44;39;14
SAINTE-GEMME;79250;46;15;;;9;
SAINT-GENARD;79251;37;14;;;7;
SAINT-GENEROUX;79252;33;14;;;8;5
SAINT-GEORGES-DE-NOISNE;79253;74;26;;21;13;10
SAINT-GEORGES-DE-REX;79254;46;15;;;;
SAINT-GERMAIN-DE-LONGUE-CHAUME;79255;42;14;;;9;
SAINT-GERMIER;79256;17;9;;;;
SAINT-HILAIRE-LA-PALUD;79257;227;51;;;23;11
SAINT-JACQUES-DE-THOUARS;79258;64;22;;;14;5
SAINT-JEAN-DE-THOUARS;79259;155;39;;28;25;10
SAINT-JOUIN-DE-MARNES;79260;60;20;;;10;5
SAINT-JOUIN-DE-MILLY;79261;21;7;;;;
SAINT-LAURS;79263;70;20;;;13;6
SAINT-LEGER-DE-LA-MARTINIERE;79264;120;20;;;10;
SAINT-LEGER-DE-MONTBRUN;79265;137;57;;37;42;11
SAINT-LIN;79267;54;10;;;;
SAINT-LOUP-LAMAIRE;79268;97;23;;;12;6
SAINT-MAIXENT-DE-BEUGNE;79269;40;14;;;8;5
SAINT-MAIXENT-L'ECOLE;79270;1330;221;;195;58;47
SAINT-MARC-LA-LANDE;79271;37;7;;;;
SAINT-MARTIN-DE-BERNEGOUE;79273;90;35;;26;26;7
SAINT-MARTIN-DE-MACON;79274;41;12;;;7;6
SAINT-MARTIN-DE-SAINT-MAIXENT;79276;155;53;;41;33;8
SAINT-MARTIN-DE-SANZAY;79277;134;33;;;20;16
SAINT-MARTIN-DU-FOUILLOUX;79278;17;;;;;
SAINT-MARTIN-LES-MELLE;79279;134;32;;20;25;
SAINT-MAURICE-LA-FOUGEREUSE;79280;44;15;;;9;5
SAINT-MAXIRE;79281;129;27;;19;16;5
SAINT-MEDARD;79282;7;;;;;
SAINTE-NEOMAYE;79283;204;72;;48;54;17
SAINTE-OUENNE;79284;109;45;;36;32;10
SAINT-PARDOUX;79285;232;65;;58;38;16
SAINT-PAUL-EN-GATINE;79286;29;11;;;;
SAINT-PIERRE-DES-ECHAUBROGNES;79289;170;56;;43;33;16
SAINT-POMPAIN;79290;124;42;;33;30;11
SAINTE-RADEGONDE;79292;231;53;;39;22;13
SAINT-REMY;79293;133;45;;37;32;10
SAINT-ROMANS-DES-CHAMPS;79294;20;10;;;;
SAINT-ROMANS-LES-MELLE;79295;92;33;;;18;9
SAINTE-SOLINE;79297;42;9;;;;
SAINT-SYMPHORIEN;79298;225;73;;54;38;22
SAINT-VARENT;79299;343;83;;66;44;29
SAINTE-VERGE;79300;202;43;;26;28;6
SAINT-VINCENT-LA-CHATRE;79301;67;23;;;10;
SAIVRES;79302;184;65;;47;35;19
SALLES;79303;38;7;;;;
SANSAIS;79304;90;27;;19;17;7
SAURAIS;79306;19;;;;;
SAUZE-VAUSSAIS;79307;230;34;;24;17;
SCIECQ;79308;62;20;;;14;
SCILLE;79309;31;14;;;7;
SECONDIGNE-SUR-BELLE;79310;47;13;;;;
SECONDIGNY;79311;186;46;;37;17;13
SELIGNE;79312;11;;;;;
SEPVRET;79313;60;24;;19;18;7
SOMPT;79314;35;7;;;;
SOUDAN;79316;53;19;;;8;6
SOUTIERS;79318;30;16;;;8;7
SOUVIGNE;79319;102;32;;25;21;9
SURIN;79320;83;31;;23;20;7
TAIZE;79321;91;41;;30;28;11
LE TALLUD;79322;298;61;;55;31;16
TESSONNIERE;79325;33;10;;;;5
THENEZAY;79326;188;44;;39;15;18
THORIGNE;79327;158;53;;36;40;14
THORIGNY-SUR-LE-MIGNON;79328;10;;;;;
THOUARS;79329;2126;266;7;243;68;47
TILLOU;79330;30;10;;;;
TOURTENAY;79331;12;7;;;;
TRAYES;79332;11;;;;;
ULCOT;79333;;;;;;
USSEAU;79334;109;47;;33;20;14
VALLANS;79335;103;35;;25;22;10
VANCAIS;79336;19;;;;;
LE VANNEAU-IRLEAU;79337;111;32;;27;19;12
VANZAY;79338;13;;;;;
VASLES;79339;191;46;;38;19;11
VAUSSEROUX;79340;39;12;;;5;5
VAUTEBIS;79341;12;;;;;
VERNOUX-EN-GATINE;79342;35;9;;;;
VERNOUX-SUR-BOUTONNE;79343;16;5;;;;
VERRUYES;79345;104;24;;;17;6
LE VERT;79346;11;;;;;
VIENNAY;79347;123;41;;31;26;13
VILLEFOLLET;79348;14;;;;;
VILLEMAIN;79349;8;;;;;
VILLIERS-EN-BOIS;79350;21;;;;;
VILLIERS-EN-PLAINE;79351;239;99;;86;63;21
VILLIERS-SUR-CHIZE;79352;20;5;;;;
VITRE;79353;58;15;;;;
VOUHE;79354;43;16;;;10;6
VOUILLE;79355;396;110;;81;75;36
VOULTEGON;79356;75;29;;;16;12
XAINTRAY;79357;26;10;;;;
ABBEVILLE;80001;5645;934;29;792;272;143
ABLAINCOURT-PRESSOIR;80002;31;9;;;;
ACHEUX-EN-AMIENOIS;80003;94;27;;;10;9
ACHEUX-EN-VIMEU;80004;64;22;;16;13;6
AGENVILLE;80005;15;;;;;
AGENVILLERS;80006;38;12;;;;5
AIGNEVILLE;80008;107;36;;30;14;9
AILLY-LE-HAUT-CLOCHER;80009;120;40;;34;20;11
AILLY-SUR-NOYE;80010;441;124;;95;58;22
AILLY-SUR-SOMME;80011;434;112;;95;26;26
AIRAINES;80013;397;97;;79;32;18
AIZECOURT-LE-BAS;80014;9;;;;;
AIZECOURT-LE-HAUT;80015;8;;;;;
ALBERT;80016;1921;357;5;319;85;70
ALLAINES;80017;57;16;;;;
ALLENAY;80018;32;8;;;;
ALLERY;80019;106;34;;23;17;10
ALLONVILLE;80020;90;30;;23;15;13
AMIENS;80021;36742;4944;146;4381;970;901
ANDAINVILLE;80022;26;8;;;;
ANDECHY;80023;32;7;;;;
ARGOEUVES;80024;47;8;;;;
ARGOULES;80025;24;5;;;;
ARGUEL;80026;;;;;;
ARMANCOURT;80027;;;;;;
ARQUEVES;80028;25;8;;;;
ARREST;80029;98;30;;23;14;5
ARRY;80030;30;8;;;;
ARVILLERS;80031;101;39;;31;19;10
ASSAINVILLERS;80032;15;;;;;
ASSEVILLERS;80033;45;9;;;;
ATHIES;80034;85;24;;19;13;7
AUBERCOURT;80035;10;;;;;
AUBIGNY;80036;59;17;;;7;
AUBVILLERS;80037;18;8;;;;
AUCHONVILLERS;80038;19;5;;;;
AULT;80039;329;54;;;5;6
AUMATRE;80040;22;;;;;
AUMONT;80041;15;;;;;
AUTHEUX;80042;17;;;;;
AUTHIE;80043;29;7;;;;
AUTHIEULE;80044;47;14;;;5;
AUTHUILLE;80045;12;;;;;
AVELESGES;80046;7;;;;;
AVELUY;80047;59;14;;;5;8
AVESNES-CHAUSSOY;80048;13;;;;;
AYENCOURT;80049;18;5;;;;
BACOUEL-SUR-SELLE;80050;68;5;;;;
BAILLEUL;80051;30;10;;5;;
BAIZIEUX;80052;27;10;;;;
BALATRE;80053;13;5;;;;
BARLEUX;80054;31;5;;;;
BARLY;80055;20;;;;;
BAVELINCOURT;80056;19;5;;;;
BAYENCOURT;80057;10;;;;;
BAYONVILLERS;80058;55;19;;;10;
BAZENTIN;80059;8;;;;;
BEALCOURT;80060;14;;;;;
BEAUCAMPS-LE-JEUNE;80061;28;13;;;;
BEAUCAMPS-LE-VIEUX;80062;219;48;;36;19;8
BEAUCHAMPS;80063;130;45;;;15;8
BEAUCOURT-EN-SANTERRE;80064;28;16;;;9;6
BEAUCOURT-SUR-L'ANCRE;80065;9;;;;;
BEAUCOURT-SUR-L'HALLUE;80066;30;6;;;;
BEAUFORT-EN-SANTERRE;80067;22;13;;;;
BEAUMETZ;80068;21;;;;;
BEAUMONT-HAMEL;80069;19;10;;;5;
BEAUQUESNE;80070;177;47;;30;28;12
BEAUVAL;80071;331;92;;82;28;19
BECORDEL-BECOURT;80073;20;7;;;;
BECQUIGNY;80074;9;;;;;
BEHEN;80076;43;15;;;6;6
BEHENCOURT;80077;43;9;;;;
BELLANCOURT;80078;62;22;;16;16;7
BELLEUSE;80079;45;14;;;5;6
BELLOY-EN-SANTERRE;80080;12;;;;;
BELLOY-SAINT-LEONARD;80081;8;;;;;
BELLOY-SUR-SOMME;80082;115;33;;24;17;10
BERGICOURT;80083;17;5;;;;
BERMESNIL;80084;32;9;;;;
BERNATRE;80085;;;;;;
BERNAVILLE;80086;167;47;;40;18;12
BERNAY-EN-PONTHIEU;80087;31;5;;;;
BERNES;80088;46;16;;;9;
BERNEUIL;80089;36;14;;9;8;5
BERNY-EN-SANTERRE;80090;24;9;;;;
BERTANGLES;80092;56;10;;;;
BERTEAUCOURT-LES-DAMES;80093;196;48;;39;20;11
BERTEAUCOURT-LES-THENNES;80094;44;15;;9;8;5
BERTRANCOURT;80095;24;7;;;;
BETHENCOURT-SUR-MER;80096;128;32;;;5;9
BETHENCOURT-SUR-SOMME;80097;14;;;;;
BETTEMBOS;80098;12;;;;;
BETTENCOURT-RIVIERE;80099;25;5;;;;
BETTENCOURT-SAINT-OUEN;80100;95;41;;29;21;8
BEUVRAIGNES;80101;100;36;;30;17;15
BIACHES;80102;41;10;;;5;
BIARRE;80103;;;;;;
BIENCOURT;80104;16;5;;;;
BILLANCOURT;80105;22;6;;;;
BLANGY-SOUS-POIX;80106;24;;;;;
BLANGY-TRONVILLE;80107;56;13;;8;7;
BOISBERGUES;80108;10;;;;;
LE BOISLE;80109;36;10;;;;
BOISMONT;80110;58;8;;;;
BONNAY;80112;24;8;;;;
BONNEVILLE;80113;50;16;;;9;5
BOSQUEL;80114;36;7;;;;
BOUCHAVESNES-BERGEN;80115;40;7;;;;
BOUCHOIR;80116;47;18;;;;5
BOUCHON;80117;20;6;;;;
BOUFFLERS;80118;11;;;;;
BOUGAINVILLE;80119;64;16;;11;;5
BOUILLANCOURT-EN-SERY;80120;69;20;;15;12;9
BOUILLANCOURT-LA-BATAILLE;80121;20;9;;;;
BOUQUEMAISON;80122;60;17;;;6;5
BOURDON;80123;65;11;;;;
BOURSEVILLE;80124;85;26;;;6;9
BOUSSICOURT;80125;13;;;;;
BOUTTENCOURT;80126;121;24;;;8;7
BOUVAINCOURT-SUR-BRESLE;80127;116;31;;;10;7
BOUVINCOURT-EN-VERMANDOIS;80128;18;5;;;;
BOUZINCOURT;80129;66;22;;;6;6
BOVELLES;80130;43;12;;6;;
BOVES;80131;394;113;;85;51;24
BRACHES;80132;23;7;;;;
BRAILLY-CORNEHOTTE;80133;28;9;;;;
BRASSY;80134;10;5;;;;
BRAY-LES-MAREUIL;80135;37;7;;;;
BRAY-SUR-SOMME;80136;203;29;;;10;10
BREILLY;80137;56;17;;;7;6
BRESLE;80138;22;7;;;;
BREUIL;80139;5;;;;;
BREVILLERS;80140;18;5;;;;
BRIE;80141;39;12;;;5;
BRIQUEMESNIL-FLOXICOURT;80142;20;9;;;;
BROCOURT;80143;13;;;;;
BROUCHY;80144;61;16;;;7;
BRUCAMPS;80145;15;7;;;;
BRUTELLES;80146;23;7;;;;
BUIGNY-L'ABBE;80147;39;18;;12;;7
BUIGNY-LES-GAMACHES;80148;36;8;;;;
BUIGNY-SAINT-MACLOU;80149;51;19;;13;10;
BUIRE-COURCELLES;80150;32;10;;;;
BUIRE-SUR-L'ANCRE;80151;40;11;;;6;
BUS-LA-MESIERE;80152;16;6;;;;
BUS-LES-ARTOIS;80153;14;5;;;;
BUSSU;80154;25;;;;;
BUSSUS-BUSSUEL;80155;39;16;;;8;
BUSSY-LES-DAOURS;80156;31;9;;;;
BUSSY-LES-POIX;80157;10;5;;;;
BUVERCHY;80158;5;;;;;
CACHY;80159;34;10;;;5;
CAGNY;80160;170;21;;15;10;6
CAHON;80161;24;8;;;;
CAIX;80162;104;35;;24;18;7
CAMBRON;80163;98;27;;20;14;10
CAMON;80164;684;114;;95;44;41
CAMPS-EN-AMIENOIS;80165;21;;;;;
CANAPLES;80166;92;32;;;14;9
CANCHY;80167;42;17;;12;;
CANDAS;80168;158;45;;32;23;5
CANNESSIERES;80169;11;;;;;
CANTIGNY;80170;13;;;;;
CAOURS;80171;74;11;;;;
CAPPY;80172;73;22;;17;12;5
CARDONNETTE;80173;43;16;;;;6
LE CARDONNOIS;80174;12;;;;;
CARNOY;80175;13;;;;;
CARREPUIS;80176;33;9;;;;
CARTIGNY;80177;104;30;;;7;5
CAULIERES;80179;39;15;;;7;7
CAVILLON;80180;16;;;;;
CAYEUX-EN-SANTERRE;80181;21;5;;;;
CAYEUX-SUR-MER;80182;511;71;;65;14;13
CERISY-BULEUX;80183;47;14;;;6;
CERISY;80184;57;12;;;;5
CHAMPIEN;80185;31;7;;;;
CHAULNES;80186;278;69;;63;14;22
LA CHAUSSEE-TIRANCOURT;80187;75;19;;14;13;
CHAUSSOY-EPAGNY;80188;73;28;;20;13;
LA CHAVATTE;80189;11;5;;;;
CHEPY;80190;233;41;;33;19;11
CHILLY;80191;28;9;;;;
CHIPILLY;80192;26;7;;;;
CHIRMONT;80193;13;7;;;;
CHUIGNES;80194;15;;;;;
CHUIGNOLLES;80195;18;10;;;;
CITERNE;80196;32;8;;;;
CIZANCOURT;80197;;;;;;
CLAIRY-SAULCHOIX;80198;48;9;;;;
CLERY-SUR-SOMME;80199;59;19;;13;8;5
COCQUEREL;80200;33;7;;;;
COIGNEUX;80201;7;;;;;
COISY;80202;32;5;;;;
COLINCAMPS;80203;12;;;;;
COMBLES;80204;93;33;;28;12;9
CONDE-FOLIE;80205;135;34;;28;14;8
CONTALMAISON;80206;18;8;;;;
CONTAY;80207;51;11;;;;
CONTEVILLE;80208;24;;;;;
CONTOIRE;80209;55;20;;13;10;
CONTRE;80210;18;7;;;;
CONTY;80211;335;67;;60;17;15
CORBIE;80212;1293;227;5;188;91;55
COTTENCHY;80213;45;13;;7;;
COULLEMELLE;80214;43;18;;;9;6
COULONVILLERS;80215;42;8;;;;
COURCELETTE;80216;24;7;;;;
COURCELLES-AU-BOIS;80217;15;6;;;;
COURCELLES-SOUS-MOYENCOURT;80218;13;;;;;
COURCELLES-SOUS-THOIX;80219;;;;;;
COURTEMANCHE;80220;22;5;;;;
CRAMONT;80221;34;9;;;;
CRECY-EN-PONTHIEU;80222;260;45;5;38;13;7
CREMERY;80223;28;9;;;;
CRESSY-OMENCOURT;80224;14;8;;;;
CREUSE;80225;15;;;;;
CROIX-MOLIGNEAUX;80226;42;10;;;;
CROIXRAULT;80227;74;18;;;7;
LE CROTOY;80228;262;47;;40;14;9
CROUY-SAINT-PIERRE;80229;42;17;;;9;
CURCHY;80230;39;11;;6;5;
CURLU;80231;19;;;;;
DAMERY;80232;29;9;;;;
DANCOURT-POPINCOURT;80233;19;6;;;;
DAOURS;80234;109;23;;16;11;8
DARGNIES;80235;197;44;;;7;11
DAVENESCOURT;80236;67;24;;19;12;5
DEMUIN;80237;52;15;;;6;
DERNANCOURT;80238;54;15;;;;
DEVISE;80239;8;;;;;
DOINGT;80240;176;33;;27;13;9
DOMART-EN-PONTHIEU;80241;190;51;;45;14;17
DOMART-SUR-LA-LUCE;80242;57;20;;15;11;5
DOMESMONT;80243;;;;;;
DOMINOIS;80244;25;6;;;;
DOMLEGER-LONGVILLERS;80245;35;12;;;;5
DOMMARTIN;80246;35;10;;;;
DOMPIERRE-BECQUINCOURT;80247;79;24;;;10;6
DOMPIERRE-SUR-AUTHIE;80248;51;11;;;;
DOMQUEUR;80249;40;9;;;;
DOMVAST;80250;56;19;;9;14;
DOUDELAINVILLE;80251;41;15;;;6;
DOUILLY;80252;34;11;;;;
DOULLENS;80253;1371;212;;180;53;42
DREUIL-LES-AMIENS;80256;133;39;;30;15;7
DRIENCOURT;80258;9;;;;;
DROMESNIL;80259;7;;;;;
DRUCAT;80260;98;24;;15;16;
DURY;80261;105;17;;8;10;
EAUCOURT-SUR-SOMME;80262;47;16;;9;;
L' ECHELLE-SAINT-AURIN;80263;5;;;;;
ECLUSIER-VAUX;80264;11;;;;;
EMBREVILLE;80265;75;13;;;;
ENGLEBELMER;80266;39;16;;;8;6
ENNEMAIN;80267;21;7;;;;
EPAGNE-EPAGNETTE;80268;64;20;;13;12;
EPAUMESNIL;80269;17;5;;;;
EPECAMPS;80270;;;;;;
EPEHY;80271;200;47;;37;19;12
EPENANCOURT;80272;13;6;;;;
EPLESSIER;80273;52;22;;17;12;6
EPPEVILLE;80274;277;61;;54;16;14
EQUANCOURT;80275;41;13;;;5;
EQUENNES-ERAMECOURT;80276;41;12;;;6;
ERCHES;80278;25;15;;;5;7
ERCHEU;80279;108;28;;23;7;12
ERCOURT;80280;21;;;;;
ERGNIES;80281;30;7;;;;
ERONDELLE;80282;61;23;;;11;6
ESCLAINVILLERS;80283;18;8;;;;
ESMERY-HALLON;80284;121;25;;18;10;
ESSERTAUX;80285;37;8;;;;
ESTREBOEUF;80287;29;7;;;;
ESTREES-DENIECOURT;80288;42;14;;;;
ESTREES-LES-CRECY;80290;46;12;;;;
ESTREES-SUR-NOYE;80291;32;8;;;;
ETALON;80292;15;;;;;
ETELFAY;80293;48;11;;;6;
ETERPIGNY;80294;23;;;;;
ETINEHEM;80295;58;24;;19;11;6
L' ETOILE;80296;217;53;;48;16;15
ETREJUST;80297;5;;;;;
ETRICOURT-MANANCOURT;80298;63;18;;;7;5
LA FALOISE;80299;27;11;;;;
FALVY;80300;18;5;;;;
FAMECHON;80301;36;16;;;5;
FAVEROLLES;80302;17;5;;;;
FAVIERES;80303;43;8;;;;
FAY;80304;17;;;;;
FERRIERES;80305;49;13;;;6;
FESCAMPS;80306;20;7;;;;
FEUILLERES;80307;15;6;;;;
FEUQUIERES-EN-VIMEU;80308;392;85;;70;33;21
FIENVILLERS;80310;77;26;;19;15;6
FIGNIERES;80311;17;6;;;;
FINS;80312;32;14;;;;5
FLAUCOURT;80313;26;;;;;
FLERS;80314;21;9;;;;
FLERS-SUR-NOYE;80315;56;14;;;5;
FLESSELLES;80316;263;77;;66;38;23
FLEURY;80317;32;11;;;;
FLIXECOURT;80318;570;108;;85;47;25
FLUY;80319;31;9;;;;
FOLIES;80320;22;5;;;;
FOLLEVILLE;80321;17;7;;;;
FONCHES-FONCHETTE;80322;17;9;;;;
FONTAINE-LE-SEC;80324;14;;;;;
FONTAINE-LES-CAPPY;80325;5;;;;;
FONTAINE-SOUS-MONTDIDIER;80326;12;;;;;
FONTAINE-SUR-MAYE;80327;18;5;;;;
FONTAINE-SUR-SOMME;80328;66;16;;;7;
FORCEVILLE;80329;21;6;;;;
FORCEVILLE-EN-VIMEU;80330;27;5;;;;
FOREST-L'ABBAYE;80331;43;17;;;7;
FOREST-MONTIERS;80332;63;23;;;9;8
FORT-MAHON-PLAGE;80333;186;40;;28;16;8
FOSSEMANANT;80334;11;;;;;
FOUCAUCOURT-EN-SANTERRE;80335;37;14;;;;
FOUCAUCOURT-HORS-NESLE;80336;9;;;;;
FOUENCAMPS;80337;31;13;;;7;
FOUILLOY;80338;308;66;;52;32;18
FOUQUESCOURT;80339;24;10;;;;
FOURCIGNY;80340;27;7;;;;
FOURDRINOY;80341;37;9;;;;
FRAMERVILLE-RAINECOURT;80342;78;22;;15;13;
FRAMICOURT;80343;26;7;;;;
FRANCIERES;80344;26;10;;;;
FRANLEU;80345;58;20;;;13;6
FRANQUEVILLE;80346;25;9;;;;
FRANSART;80347;25;;;;;
FRANSU;80348;20;6;;;;
FRANSURES;80349;13;;;;;
FRANVILLERS;80350;63;24;;19;12;6
FRECHENCOURT;80351;24;8;;;;
FREMONTIERS;80352;30;6;;;;
FRESNES-MAZANCOURT;80353;18;5;;;;
FRESNES-TILLOLOY;80354;26;12;;;6;
FRESNEVILLE;80355;10;5;;;;
FRESNOY-ANDAINVILLE;80356;9;;;;;
FRESNOY-AU-VAL;80357;30;8;;;;
FRESNOY-EN-CHAUSSEE;80358;9;;;;;
FRESNOY-LES-ROYE;80359;38;13;;;8;
FRESSENNEVILLE;80360;305;61;;54;15;7
FRETTECUISSE;80361;9;;;;;
FRETTEMEULE;80362;38;10;;;5;
FRIAUCOURT;80364;79;26;;;10;7
FRICAMPS;80365;15;7;;;;
FRICOURT;80366;46;12;;7;7;
FRISE;80367;17;6;;;;
FRIVILLE-ESCARBOTIN;80368;817;157;7;139;33;38
FROHEN-SUR-AUTHIE;80369;31;5;;;;
FROYELLES;80371;10;;;;;
FRUCOURT;80372;17;5;;;;
GAMACHES;80373;492;86;;74;18;16
GAPENNES;80374;31;10;;;;
GAUVILLE;80375;46;9;;;;
GENTELLES;80376;67;26;;19;18;9
GEZAINCOURT;80377;77;7;;;;
GINCHY;80378;9;;;;;
GLISY;80379;54;20;;11;13;5
GORENFLOS;80380;22;5;;;;
GORGES;80381;;;;;;
GOYENCOURT;80383;6;;;;;
GRANDCOURT;80384;19;;;;;
GRAND-LAVIERS;80385;35;5;;;;
GRATIBUS;80386;24;6;;;;
GRATTEPANCHE;80387;30;10;;;;
GREBAULT-MESNIL;80388;33;15;;10;7;
GRECOURT;80389;;;;;;
GRIVESNES;80390;46;14;;;8;
GRIVILLERS;80391;;;;;;
GROUCHES-LUCHUEL;80392;72;18;;;;9
GRUNY;80393;36;;;;;
GUERBIGNY;80395;32;10;;;;
GUESCHART;80396;30;9;;;;
GUEUDECOURT;80397;11;;;;;
GUIGNEMICOURT;80399;27;6;;;;
GUILLAUCOURT;80400;63;18;;;11;
GUILLEMONT;80401;18;;;;;
GUIZANCOURT;80402;17;5;;;;
GUYENCOURT-SUR-NOYE;80403;11;;;;;
GUYENCOURT-SAULCOURT;80404;13;6;;;;
HAILLES;80405;54;16;;8;;
HALLENCOURT;80406;206;50;;40;18;13
HALLIVILLERS;80407;12;6;;;;
HALLOY-LES-PERNOIS;80408;37;15;;;5;7
HALLU;80409;16;8;;;;
HAM;80410;1026;175;;166;15;27
LE HAMEL;80411;71;22;;14;11;6
HAMELET;80412;66;32;;21;19;9
HANCOURT;80413;11;;;;;
HANGARD;80414;20;11;;;;
HANGEST-EN-SANTERRE;80415;142;49;;33;31;11
HANGEST-SUR-SOMME;80416;82;25;;;13;7
HARBONNIERES;80417;307;65;;59;18;17
HARDECOURT-AUX-BOIS;80418;8;;;;;
HARGICOURT;80419;55;22;;15;8;
HARPONVILLE;80420;24;10;;;5;
HATTENCOURT;80421;36;12;;;5;
HAUTVILLERS-OUVILLE;80422;79;27;;21;13;8
HAVERNAS;80423;51;15;;;10;6
HEBECOURT;80424;62;13;;8;;
HEDAUVILLE;80425;8;;;;;
HEILLY;80426;45;20;;12;8;8
HEM-HARDINVAL;80427;50;15;;10;7;
HEM-MONACU;80428;18;;;;;
HENENCOURT;80429;21;;;;;
HERBECOURT;80430;28;12;;;5;
HERISSART;80431;65;28;;18;20;8
HERLEVILLE;80432;25;12;;;;
HERLY;80433;9;;;;;
HERVILLY;80434;21;5;;;;
HESBECOURT;80435;5;;;;;
HESCAMPS;80436;57;15;;;6;7
HEUCOURT-CROQUOISON;80437;12;;;;;
HEUDICOURT;80438;67;22;;;;6
HEUZECOURT;80439;18;8;;;;
HIERMONT;80440;15;;;;;
HOMBLEUX;80442;131;36;;29;14;13
HORNOY-LE-BOURG;80443;248;57;;45;23;12
HUCHENNEVILLE;80444;73;18;;13;10;7
HUMBERCOURT;80445;22;10;;;;5
HUPPY;80446;97;29;;;14;9
HYENCOURT-LE-GRAND;80447;11;;;;;
IGNAUCOURT;80449;8;;;;;
INVAL-BOIRON;80450;13;;;;;
IRLES;80451;15;;;;;
JUMEL;80452;55;13;;;6;
LABOISSIERE-EN-SANTERRE;80453;21;5;;;;
LACHAPELLE;80455;9;;;;;
LAFRESGUIMONT-SAINT-MARTIN;80456;50;14;;;6;
LAHOUSSOYE;80458;62;26;;;15;8
LALEU;80459;9;;;;;
LAMARONDE;80460;;;;;;
LAMOTTE-BREBIERE;80461;20;;;;;
