Communes;Codes_Insee;NB_Allocataires;ALL_PAJE;ALL_PRIM;ALL_BASEP;ALL_ASMA;ALL_Clca_Colca
MONTRET;71319;110;33;;26;14;7
MONT-SAINT-VINCENT;71320;41;6;;;;
MOREY;71321;21;7;;;;
MORLET;71322;;;;;;
MORNAY;71323;5;;;;;
MOROGES;71324;65;22;;15;16;7
LA MOTTE-SAINT-JEAN;71325;165;39;;27;22;9
MOUTHIER-EN-BRESSE;71326;36;10;;;;
MUSSY-SOUS-DUN;71327;43;7;;;;
NANTON;71328;91;22;;14;16;6
NAVILLY;71329;60;11;;;5;
NEUVY-GRANDCHAMP;71330;84;27;;20;17;5
NOCHIZE;71331;9;;;;;
ORMES;71332;67;21;;;10;7
OSLON;71333;158;42;;30;27;13
OUDRY;71334;49;13;;8;6;
OUROUX-SOUS-LE-BOIS-SAINTE-MARIE;71335;6;;;;;
OUROUX-SUR-SAONE;71336;411;129;;97;87;37
OYE;71337;33;7;;;;
OZENAY;71338;17;6;;;;
OZOLLES;71339;36;10;;;;
PALINGES;71340;218;78;;59;51;19
PALLEAU;71341;27;12;;;7;
PARAY-LE-MONIAL;71342;1820;230;;175;94;47
PARIS-L'HOPITAL;71343;24;10;;;;
PASSY;71344;7;;;;;
PERONNE;71345;67;29;;22;20;8
PERRECY-LES-FORGES;71346;212;57;;44;29;16
PERREUIL;71347;75;20;;;7;8
PERRIGNY-SUR-LOIRE;71348;12;6;;;;
LA PETITE-VERRIERE;71349;;;;;;
PIERRECLOS;71350;110;31;;20;20;5
PIERRE-DE-BRESSE;71351;279;58;;43;31;9
LE PLANOIS;71352;11;5;;;;
PLOTTES;71353;92;23;;;8;5
POISSON;71354;68;21;;15;14;7
PONTOUX;71355;31;15;;;8;5
POUILLOUX;71356;128;39;;29;21;8
POURLANS;71357;24;9;;;;
PRESSY-SOUS-DONDIN;71358;6;;;;;
PRETY;71359;60;19;;;10;9
PRISSE;71360;243;79;;58;47;22
PRIZY;71361;5;;;;;
PRUZILLY;71362;37;15;;8;10;
LE PULEY;71363;7;;;;;
LA RACINEUSE;71364;15;6;;;;
RANCY;71365;74;24;;;10;5
RATENELLE;71366;49;19;;12;12;7
RATTE;71367;38;15;;;10;
RECLESNE;71368;30;11;;;;
REMIGNY;71369;33;11;;;;
RIGNY-SUR-ARROUX;71370;92;25;;;13;9
LA ROCHE-VINEUSE;71371;170;45;;33;28;14
ROMANECHE-THORINS;71372;279;101;;67;63;30
ROMENAY;71373;221;50;;40;22;17
ROSEY;71374;17;;;;;
LE ROUSSET;71375;28;7;;;;
ROUSSILLON-EN-MORVAN;71376;26;5;;;;
ROYER;71377;13;;;;;
RULLY;71378;179;68;;49;42;24
SAGY;71379;142;38;;32;17;10
SAILLENARD;71380;87;27;;15;20;
SAILLY;71381;8;;;;;
SAINT-AGNAN;71382;92;32;;25;18;7
SAINT-ALBAIN;71383;68;20;;;9;
SAINT-AMBREUIL;71384;77;19;;9;9;
SAINT-AMOUR-BELLEVUE;71385;61;16;;11;11;
SAINT-ANDRE-EN-BRESSE;71386;14;;;;;
SAINT-ANDRE-LE-DESERT;71387;32;11;;;;
SAINT-AUBIN-EN-CHAROLLAIS;71388;64;24;;14;17;8
SAINT-AUBIN-SUR-LOIRE;71389;27;8;;;;
SAINT-BERAIN-SOUS-SANVIGNES;71390;131;34;;28;17;15
SAINT-BERAIN-SUR-DHEUNE;71391;88;22;;17;11;5
SAINT-BOIL;71392;52;16;;;9;6
SAINT-BONNET-DE-CRAY;71393;42;16;;10;9;5
SAINT-BONNET-DE-JOUX;71394;88;25;;16;17;
SAINT-BONNET-DE-VIEILLE-VIGNE;71395;33;10;;;;
SAINT-BONNET-EN-BRESSE;71396;52;8;;;;
SAINTE-CECILE;71397;34;14;;;;
SAINT-CHRISTOPHE-EN-BRESSE;71398;136;53;;35;35;11
SAINT-CHRISTOPHE-EN-BRIONNAIS;71399;53;13;;;;
SAINT-CLEMENT-SUR-GUYE;71400;8;;;;;
SAINTE-CROIX;71401;73;20;;13;13;7
SAINT-CYR;71402;94;26;;21;14;12
SAINT-DENIS-DE-VAUX;71403;29;9;;;;
SAINT-DESERT;71404;135;34;;24;19;
SAINT-DIDIER-EN-BRESSE;71405;23;6;;;;
SAINT-DIDIER-EN-BRIONNAIS;71406;14;;;;;
SAINT-DIDIER-SUR-ARROUX;71407;25;5;;;;
SAINT-EDMOND;71408;52;22;;17;11;6
SAINT-EMILAND;71409;48;11;;;5;
SAINT-ETIENNE-EN-BRESSE;71410;128;38;;27;17;8
SAINT-EUGENE;71411;8;;;;;
SAINT-EUSEBE;71412;126;44;;33;22;12
SAINT-FIRMIN;71413;101;41;;30;26;14
SAINT-FORGEOT;71414;51;12;;;7;
SAINTE-FOY;71415;16;6;;;;
SAINT-GENGOUX-DE-SCISSE;71416;67;24;;18;15;7
SAINT-GENGOUX-LE-NATIONAL;71417;170;23;;;11;8
SAINT-GERMAIN-DU-BOIS;71419;228;49;;34;26;11
SAINT-GERMAIN-DU-PLAIN;71420;296;75;;49;48;16
SAINT-GERMAIN-EN-BRIONNAIS;71421;20;10;;;;
SAINT-GERMAIN-LES-BUXY;71422;36;9;;;;
SAINT-GERVAIS-EN-VALLIERE;71423;51;17;;10;;
SAINT-GERVAIS-SUR-COUCHES;71424;20;11;;;5;
SAINT-GILLES;71425;37;6;;;;
SAINTE-HELENE;71426;75;23;;16;14;6
SAINT-HURUGE;71427;;;;;;
SAINT-IGNY-DE-ROCHE;71428;100;36;;25;23;11
SAINT-JEAN-DE-VAUX;71430;60;20;;13;14;9
SAINT-JEAN-DE-TREZY;71431;38;14;;;;
SAINT-JULIEN-DE-CIVRY;71433;48;9;;;;
SAINT-JULIEN-DE-JONZY;71434;33;14;;;;
SAINT-JULIEN-SUR-DHEUNE;71435;33;10;;;;
SAINT-LAURENT-D'ANDENAY;71436;140;31;;25;11;6
SAINT-LAURENT-EN-BRIONNAIS;71437;33;8;;;;
SAINT-LEGER-DU-BOIS;71438;62;17;;11;11;
SAINT-LEGER-LES-PARAY;71439;68;29;;;16;8
SAINT-LEGER-SOUS-BEUVRAY;71440;57;6;;;;
SAINT-LEGER-SOUS-LA-BUSSIERE;71441;24;7;;;;
SAINT-LEGER-SUR-DHEUNE;71442;237;68;;54;41;16
SAINT-LOUP-GEANGES;71443;195;56;;42;32;13
SAINT-LOUP-DE-VARENNES;71444;133;42;;29;21;10
SAINT-MARCEL;71445;1014;219;9;177;81;53
SAINT-MARCELIN-DE-CRAY;71446;19;8;;;;
SAINT-MARD-DE-VAUX;71447;28;11;;6;;
SAINT-MARTIN-BELLE-ROCHE;71448;153;48;;37;22;12
SAINT-MARTIN-D'AUXY;71449;14;6;;;;
SAINT-MARTIN-DE-COMMUNE;71450;16;5;;;;
SAINT-MARTIN-DE-LIXY;71451;8;;;;;
SAINT-MARTIN-DE-SALENCEY;71452;10;;;;;
SAINT-MARTIN-DU-LAC;71453;32;5;;;;
SAINT-MARTIN-DU-MONT;71454;37;16;;;11;
SAINT-MARTIN-DU-TARTRE;71455;7;;;;;
SAINT-MARTIN-EN-BRESSE;71456;246;80;;68;45;30
SAINT-MARTIN-EN-GATINOIS;71457;8;;;;;
SAINT-MARTIN-LA-PATROUILLE;71458;9;;;;;
SAINT-MARTIN-SOUS-MONTAIGU;71459;37;10;;5;;
SAINT-MAURICE-DE-SATONNAY;71460;60;11;;;;
SAINT-MAURICE-DES-CHAMPS;71461;8;;;;;
SAINT-MAURICE-EN-RIVIERE;71462;65;27;;19;14;8
SAINT-MAURICE-LES-CHATEAUNEUF;71463;86;18;;11;13;
SAINT-MAURICE-LES-COUCHES;71464;16;7;;;;
SAINT-MICAUD;71465;31;8;;;;
SAINT-NIZIER-SUR-ARROUX;71466;13;;;;;
SAINT-PIERRE-DE-VARENNES;71468;88;31;;20;20;12
SAINT-PIERRE-LE-VIEUX;71469;38;10;;;;
SAINT-POINT;71470;39;15;;8;;6
SAINT-PRIVE;71471;6;;;;;
SAINT-PRIX;71472;20;;;;;
SAINT-RACHO;71473;10;;;;;
SAINTE-RADEGONDE;71474;11;;;;;
SAINT-REMY;71475;915;238;5;191;80;77
SAINT-ROMAIN-SOUS-GOURDON;71477;46;15;;;8;5
SAINT-ROMAIN-SOUS-VERSIGNY;71478;6;;;;;
SAINT-SERNIN-DU-BOIS;71479;237;67;;56;32;21
SAINT-SERNIN-DU-PLAIN;71480;45;12;;;;
SAINT-SYMPHORIEN-D'ANCELLES;71481;164;60;;45;37;22
SAINT-SYMPHORIEN-DE-MARMAGNE;71482;104;35;;28;19;12
SAINT-SYMPHORIEN-DES-BOIS;71483;44;19;;12;;
SAINT-USUGE;71484;143;43;;35;26;11
SAINT-VALLERIN;71485;31;8;;;;
SAINT-VALLIER;71486;1265;248;;213;71;62
SAINT-VERAND;71487;19;7;;;;
SAINT-VINCENT-DES-PRES;71488;10;;;;;
SAINT-VINCENT-EN-BRESSE;71489;83;31;;17;22;7
SAINT-VINCENT-BRAGNY;71490;132;51;;36;37;15
SAINT-YAN;71491;146;37;;27;24;10
SAINT-YTHAIRE;71492;8;;;;;
SAISY;71493;44;10;;;;
LA SALLE;71494;68;20;;;;8
SALORNAY-SUR-GUYE;71495;130;31;;24;19;6
SAMPIGNY-LES-MARANGES;71496;14;;;;;
SANCE;71497;196;61;;44;33;12
SANTILLY;71498;12;;;;;
SANVIGNES-LES-MINES;71499;663;140;;121;34;32
SARRY;71500;9;;;;;
SASSANGY;71501;17;;;;;
SASSENAY;71502;176;64;;43;41;21
SAULES;71503;14;;;;;
SAUNIERES;71504;6;;;;;
SAVIANGES;71505;6;;;;;
SAVIGNY-EN-REVERMONT;71506;151;34;;24;25;9
SAVIGNY-SUR-GROSNE;71507;19;;;;;
SAVIGNY-SUR-SEILLE;71508;44;11;;;;
LA CELLE-EN-MORVAN;71509;60;21;;;12;10
SEMUR-EN-BRIONNAIS;71510;74;9;;;;
SENNECEY-LE-GRAND;71512;583;101;;82;46;22
SENOZAN;71513;134;44;;31;31;11
SENS-SUR-SEILLE;71514;31;9;;;;
SERCY;71515;11;;;;;
SERLEY;71516;66;22;;;12;5
SERMESSE;71517;25;14;;;8;6
SERRIERES;71518;29;7;;;;
SERRIGNY-EN-BRESSE;71519;26;10;;;;
SEVREY;71520;309;42;;32;24;10
SIGY-LE-CHATEL;71521;6;;;;;
SIMANDRE;71522;216;68;;53;45;12
SIMARD;71523;192;43;;28;24;9
SIVIGNON;71524;17;5;;;;
SOLOGNY;71525;70;28;;23;17;10
SOLUTRE-POUILLY;71526;32;11;;6;;
SOMMANT;71527;24;7;;;;
SORNAY;71528;256;79;;56;37;22
SUIN;71529;25;6;;;;
SULLY;71530;54;15;;;9;5
LA TAGNIERE;71531;33;10;;;;
TAIZE;71532;5;;;;;
TANCON;71533;70;27;;21;18;11
LE TARTRE;71534;15;;;;;
TAVERNAY;71535;43;10;;;5;
THIL-SUR-ARROUX;71537;9;;;;;
THUREY;71538;54;23;;17;15;7
TINTRY;71539;7;;;;;
TORCY;71540;546;118;;109;21;34
TORPES;71541;43;13;;;5;
TOULON-SUR-ARROUX;71542;196;53;;39;29;14
TOURNUS;71543;1206;190;5;157;67;51
TOUTENANT;71544;23;5;;;;
TRAMAYES;71545;145;34;;25;16;8
TRAMBLY;71546;57;19;;;10;6
TRIVY;71547;26;11;;;;5
TRONCHY;71548;37;14;;;;
LA TRUCHERE;71549;21;;;;;
UCHIZY;71550;100;35;;;16;14
UCHON;71551;9;;;;;
UXEAU;71552;55;14;;9;9;
VAREILLES;71553;24;9;;;;
VARENNE-L'ARCONCE;71554;10;;;;;
VARENNES-LE-GRAND;71555;257;68;;39;41;17
VARENNES-LES-MACON;71556;70;17;;;9;6
VARENNE-SAINT-GERMAIN;71557;105;43;;29;33;11
VARENNES-SAINT-SAUVEUR;71558;118;24;;;12;6
VARENNES-SOUS-DUN;71559;42;14;;9;8;
VAUBAN;71561;19;5;;;;
VAUDEBARRIER;71562;26;14;;8;;
VAUX-EN-PRE;71563;10;;;;;
VENDENESSE-LES-CHAROLLES;71564;70;25;;17;;7
VENDENESSE-SUR-ARROUX;71565;61;20;;;13;8
VERDUN-SUR-LE-DOUBS;71566;221;30;;24;11;8
VERGISSON;71567;18;7;;;;
VERISSEY;71568;;;;;;
VERJUX;71570;64;17;;11;9;6
VEROSVRES;71571;49;14;;9;8;
VERS;71572;26;7;;;;
VERSAUGUES;71573;17;7;;;;
VERZE;71574;80;30;;22;21;9
LE VILLARS;71576;24;6;;;;
VILLEGAUDIN;71577;22;11;;;;
LA VILLENEUVE;71578;21;10;;;;
VILLENEUVE-EN-MONTAGNE;71579;18;6;;;;
VINCELLES;71580;47;12;;;;
VINDECY;71581;33;7;;;;
LA VINEUSE;71582;23;;;;;
VINZELLES;71583;58;16;;11;;
VIRE;71584;124;32;;26;15;12
VIREY-LE-GRAND;71585;170;49;;28;31;9
VIRY;71586;24;6;;;;
VITRY-LES-CLUNY;71587;6;;;;;
VITRY-EN-CHAROLLAIS;71588;144;41;;26;30;8
VITRY-SUR-LOIRE;71589;52;19;;;10;6
VOLESVRES;71590;65;30;;21;24;10
FLEURVILLE;71591;70;21;;15;14;5
AIGNE;72001;220;63;;42;39;18
AILLIERES-BEAUVOIR;72002;21;;;;;
ALLONNES;72003;2534;437;11;368;145;98
AMNE;72004;82;38;;31;22;12
ANCINNES;72005;115;39;;28;28;7
ARCONNAY;72006;212;54;;41;26;17
ARDENAY-SUR-MERIZE;72007;76;28;;;15;7
ARNAGE;72008;662;161;;124;80;41
ARTHEZE;72009;63;30;;17;20;11
ASNIERES-SUR-VEGRE;72010;48;13;;;;
ASSE-LE-BOISNE;72011;134;43;;30;25;12
ASSE-LE-RIBOUL;72012;67;28;;;17;8
AUBIGNE-RACAN;72013;248;68;;45;40;12
LES AULNEAUX;72015;13;;;;;
AUVERS-LE-HAMON;72016;215;65;;44;44;17
AUVERS-SOUS-MONTFAUCON;72017;39;15;;9;;
AVESNES-EN-SAOSNOIS;72018;11;;;;;
AVESSE;72019;47;18;;;10;5
AVEZE;72020;90;24;;13;15;
AVOISE;72021;73;33;;23;24;9
LE BAILLEUL;72022;171;47;;36;32;10
BALLON;72023;221;65;;49;40;13
LA BAZOGE;72024;472;167;;105;118;40
BAZOUGES-SUR-LE-LOIR;72025;157;56;;45;32;14
BEAUFAY;72026;180;63;;44;45;20
BEAUMONT-SUR-DEME;72027;36;13;;;7;6
BEAUMONT-PIED-DE-BOEUF;72028;76;19;;14;14;5
BEAUMONT-SUR-SARTHE;72029;361;57;;44;29;12
BEILLE;72031;76;29;;22;19;
BERFAY;72032;48;10;;;5;
BERNAY-EN-CHAMPAGNE;72033;69;24;;19;14;5
BERUS;72034;51;26;;18;14;8
BESSE-SUR-BRAYE;72035;295;60;;44;37;14
BETHON;72036;46;19;;;12;7
BLEVES;72037;12;;;;;
BOESSE-LE-SEC;72038;99;36;;27;23;7
BONNETABLE;72039;604;128;;100;68;24
LA BOSSE;72040;23;10;;;;
BOUER;72041;46;25;;;19;5
BOULOIRE;72042;282;85;;69;42;19
BOURG-LE-ROI;72043;40;15;;;;
BOUSSE;72044;67;27;;22;22;9
BRAINS-SUR-GEE;72045;117;63;;41;44;11
LE BREIL-SUR-MERIZE;72046;223;110;;83;80;25
BRETTE-LES-PINS;72047;299;106;;71;80;39
BRIOSNE-LES-SABLES;72048;65;28;;15;23;
LA BRUERE-SUR-LOIR;72049;26;;;;;
BRULON;72050;240;68;;40;41;14
CERANS-FOULLETOURTE;72051;496;159;;109;111;47
CHAHAIGNES;72052;76;13;;;;
CHALLES;72053;161;64;;40;49;15
CHAMPAGNE;72054;500;177;6;127;118;31
CHAMPFLEUR;72056;200;61;;49;27;19
CHAMPROND;72057;5;;;;;
CHANGE;72058;807;218;5;151;142;56
CHANTENAY-VILLEDIEU;72059;111;40;;26;30;7
LA CHAPELLE-AUX-CHOUX;72060;29;7;;;;
LA CHAPELLE-D'ALIGNE;72061;245;98;;72;72;23
LA CHAPELLE-DU-BOIS;72062;127;44;;32;33;10
LA CHAPELLE-GAUGAIN;72063;46;7;;;;
LA CHAPELLE-HUON;72064;62;24;;16;16;6
LA CHAPELLE-SAINT-AUBIN;72065;254;66;;42;46;21
LA CHAPELLE-SAINT-FRAY;72066;60;31;;26;19;8
LA CHAPELLE-SAINT-REMY;72067;137;49;;38;35;17
LA CHARTRE-SUR-LE-LOIR;72068;237;35;;22;18;7
CHASSE;72069;27;7;;;;
CHASSILLE;72070;31;12;;;7;6
CHATEAU-DU-LOIR;72071;851;126;5;100;39;21
CHATEAU-L'HERMITAGE;72072;41;22;;16;;8
CHAUFOUR-NOTRE-DAME;72073;157;62;;40;37;17
CHEMIRE-EN-CHARNIE;72074;21;11;;;;
CHEMIRE-LE-GAUDIN;72075;136;57;;39;42;19
CHENAY;72076;27;8;;;;
CHENU;72077;43;11;;;;
CHERANCE;72078;60;11;;;;
CHERISAY;72079;46;16;;9;;5
CHERRE;72080;205;49;;30;31;10
CHERREAU;72081;107;45;;30;32;16
LE CHEVAIN;72082;83;24;;19;11;
CHEVILLE;72083;56;24;;19;14;8
CLERMONT-CREANS;72084;174;76;;55;50;14
COGNERS;72085;27;7;;;;
COMMERVEIL;72086;12;;;;;
CONFLANS-SUR-ANILLE;72087;61;17;;;11;
CONGE-SUR-ORNE;72088;42;14;;;9;
CONLIE;72089;270;68;;52;36;21
CONNERRE;72090;423;113;;85;80;20
CONTILLY;72091;13;;;;;
CORMES;72093;104;42;;27;30;9
COUDRECIEUX;72094;92;26;;;15;5
COULAINES;72095;1603;281;7;241;94;52
COULANS-SUR-GEE;72096;281;124;;90;88;38
COULOMBIERS;72097;62;28;;;20;9
COULONGE;72098;75;23;;18;16;
COURCEBOEUFS;72099;89;37;;26;31;9
COURCELLES-LA-FORET;72100;53;17;;12;12;
COURCEMONT;72101;91;30;;22;;9
COURCIVAL;72102;11;;;;;
COURDEMANCHE;72103;70;20;;15;9;6
COURGAINS;72104;84;23;;16;15;
COURGENARD;72105;55;23;;18;13;9
COURTILLERS;72106;136;54;;38;45;13
CRANNES-EN-CHAMPAGNE;72107;42;15;;8;;
CRE;72108;111;27;;20;19;6
CRISSE;72109;79;24;;;13;7
CROSMIERES;72110;151;65;;41;47;13
CURES;72111;75;22;;15;15;8
DANGEUL;72112;61;19;;14;10;
DEGRE;72113;104;47;;33;40;13
DEHAULT;72114;34;17;;11;12;
DISSAY-SOUS-COURCILLON;72115;117;39;;34;26;7
DISSE-SOUS-BALLON;72116;16;;;;;
DISSE-SOUS-LE-LUDE;72117;61;14;;;9;
DOLLON;72118;208;54;;36;40;10
DOMFRONT-EN-CHAMPAGNE;72119;123;44;;28;36;9
DOUCELLES;72120;42;16;;;10;
DOUILLET;72121;39;12;;;7;
DUNEAU;72122;129;46;;35;29;13
DUREIL;72123;8;;;;;
ECOMMOY;72124;708;183;;133;113;43
ECORPAIN;72125;39;11;;;;
EPINEU-LE-CHEVREUIL;72126;36;13;;;;7
ETIVAL-LES-LE-MANS;72127;255;82;;46;68;18
EVAILLE;72128;35;10;;;;
FATINES;72129;105;40;;26;31;13
FAY;72130;67;26;;;19;6
FERCE-SUR-SARTHE;72131;85;26;;19;18;
LA FERTE-BERNARD;72132;1679;276;8;221;110;53
FILLE;72133;188;62;;27;48;15
FLEE;72134;72;14;;;7;
LA FONTAINE-SAINT-MARTIN;72135;95;36;;26;21;13
FONTENAY-SUR-VEGRE;72136;52;16;;;11;
LA FRESNAYE-SUR-CHEDOUET;72137;138;41;;31;28;13
FRESNAY-SUR-SARTHE;72138;391;68;;55;29;12
FYE;72139;137;44;;34;30;12
GESNES-LE-GANDELIN;72141;138;45;;35;24;18
GRANDCHAMP;72142;16;5;;;;
LE GRAND-LUCE;72143;308;63;;42;44;14
GREEZ-SUR-ROC;72144;41;10;;;;
LE GREZ;72145;50;10;;;;
GUECELARD;72146;365;132;;90;88;33
LA GUIERCHE;72147;148;39;;29;30;13
JAUZE;72148;11;;;;;
JOUE-EN-CHARNIE;72149;90;30;;24;16;9
JOUE-L'ABBE;72150;191;73;;53;52;16
JUIGNE-SUR-SARTHE;72151;159;49;;32;35;8
JUILLE;72152;55;17;;10;;
JUPILLES;72153;70;17;;;;5
LA FLECHE;72154;2573;415;12;316;197;104
LAIGNE-EN-BELIN;72155;379;121;;83;85;34
LAMNAY;72156;139;56;;41;40;17
LAVARDIN;72157;92;28;;23;18;7
LAVARE;72158;122;53;;35;42;11
LAVENAY;72159;27;5;;;;
LAVERNAT;72160;76;30;;21;17;5
LHOMME;72161;84;18;;;9;
LIGNIERES-LA-CARELLE;72162;46;21;;;12;7
LIGRON;72163;80;28;;23;17;9
LIVET-EN-SAOSNOIS;72164;5;;;;;
LOMBRON;72165;252;87;;56;66;20
LONGNES;72166;47;13;;;;7
LOUAILLES;72167;105;44;;26;34;6
LOUE;72168;329;80;;55;56;18
LOUPLANDE;72169;201;76;;47;63;21
LOUVIGNY;72170;25;9;;;;
LOUZES;72171;6;;;;;
LE LUART;72172;233;68;;49;47;16
LUCEAU;72173;156;48;;33;37;10
LUCE-SOUS-BALLON;72174;15;10;;;;
LUCHE-PRINGE;72175;227;55;;41;28;15
LE LUDE;72176;560;108;;86;44;20
MAIGNE;72177;45;18;;13;;8
MAISONCELLES;72178;26;13;;;6;5
MALICORNE-SUR-SARTHE;72179;268;81;;62;54;19
MAMERS;72180;1016;175;6;155;50;45
LE MANS;72181;31942;5449;127;4443;1994;1075
MANSIGNE;72182;229;61;;37;39;9
MARCON;72183;132;34;;20;19;8
MAREIL-EN-CHAMPAGNE;72184;45;10;;5;;
MAREIL-SUR-LOIR;72185;78;25;;17;17;5
MARESCHE;72186;131;45;;35;24;15
MARIGNE-LAILLE;72187;240;87;;59;57;20
MAROLLETTE;72188;11;5;;;;
MAROLLES-LES-BRAULTS;72189;361;62;;52;26;23
MAROLLES-LES-SAINT-CALAIS;72190;28;7;;;;
MAYET;72191;443;122;;90;76;33
LES MEES;72192;9;;;;;
MELLERAY;72193;41;13;;7;;
MEURCE;72194;49;18;;;11;6
MEZERAY;72195;274;101;;63;75;28
MEZIERES-SUR-PONTHOUIN;72196;99;37;;25;29;10
MEZIERES-SOUS-LAVARDIN;72197;107;54;;43;33;17
LA MILESSE;72198;300;89;;61;49;23
MOITRON-SUR-SARTHE;72199;20;5;;;;
MONCE-EN-BELIN;72200;487;154;;112;106;44
MONCE-EN-SAOSNOIS;72201;35;11;;;;
MONHOUDOU;72202;22;12;;6;;
MONTABON;72203;91;25;;17;18;11
MONTAILLE;72204;73;31;;23;16;9
MONTBIZOT;72205;270;112;;90;78;40
MONTMIRAIL;72208;56;9;;;;
MONTREUIL-LE-CHETIF;72209;39;13;;;;
MONTREUIL-LE-HENRI;72210;31;8;;;;
MONT-SAINT-JEAN;72211;63;16;;;8;9
MOULINS-LE-CARBONNEL;72212;101;26;;19;18;5
MULSANNE;72213;634;165;;110;116;35
NAUVAY;72214;;;;;;
NEUFCHATEL-EN-SAOSNOIS;72215;155;61;;39;33;13
NEUVILLALAIS;72216;67;25;;14;16;
NEUVILLE-SUR-SARTHE;72217;288;82;;52;54;26
NEUVILLETTE-EN-CHARNIE;72218;37;16;;;10;7
NEUVY-EN-CHAMPAGNE;72219;47;14;;9;8;5
NOGENT-LE-BERNARD;72220;127;37;;26;22;8
NOGENT-SUR-LOIR;72221;44;17;;;5;6
NOUANS;72222;34;11;;;6;
NOYEN-SUR-SARTHE;72223;384;100;;75;63;19
NUILLE-LE-JALAIS;72224;79;34;;28;15;9
OISSEAU-LE-PETIT;72225;83;25;;19;14;8
OIZE;72226;209;84;;63;52;23
PANON;72227;;;;;;
PARCE-SUR-SARTHE;72228;314;106;;66;84;19
PARENNES;72229;73;24;;;11;8
PARIGNE-LE-POLIN;72230;140;39;;29;24;18
PARIGNE-L'EVEQUE;72231;620;155;5;107;101;54
NOTRE-DAME-DU-PE;72232;105;49;;43;37;21
PERAY;72233;8;;;;;
PEZE-LE-ROBERT;72234;44;17;;;11;8
PIACE;72235;42;16;;11;;
PINCE;72236;23;7;;;;
PIRMIL;72237;81;40;;31;28;11
PIZIEUX;72238;7;;;;;
POILLE-SUR-VEGRE;72239;88;30;;16;19;6
PONCE-SUR-LE-LOIR;72240;44;10;;;;
MONTFORT-LE-GESNOIS;72241;456;129;;94;77;20
PONTVALLAIN;72243;277;80;;61;52;27
PRECIGNE;72244;502;132;;96;100;29
PREVAL;72245;80;33;;22;26;5
PREVELLES;72246;33;13;;;;
PRUILLE-LE-CHETIF;72247;142;30;;21;;7
PRUILLE-L'EGUILLE;72248;113;39;;29;24;5
LA QUINTE;72249;121;46;;32;36;12
RAHAY;72250;20;6;;;;
RENE;72251;50;12;;;;
REQUEIL;72252;178;60;;44;37;13
ROEZE-SUR-SARTHE;72253;425;117;;70;85;32
ROUESSE-FONTAINE;72254;38;15;;;8;5
ROUESSE-VASSE;72255;110;32;;23;20;5
ROUEZ;72256;105;32;;21;20;11
ROUILLON;72257;280;69;;42;41;21
ROULLEE;72258;25;6;;;;
ROUPERROUX-LE-COQUET;72259;41;13;;;;
RUAUDIN;72260;412;118;;75;80;34
RUILLE-EN-CHAMPAGNE;72261;43;11;;;;
RUILLE-SUR-LOIR;72262;119;22;;13;14;
SABLE-SUR-SARTHE;72264;2630;503;9;420;204;78
SAINT-AIGNAN;72265;38;17;;10;12;
SAINT-AUBIN-DE-LOCQUENAY;72266;74;23;;17;15;6
SAINT-AUBIN-DES-COUDRAIS;72267;121;38;;26;28;7
SAINT-BIEZ-EN-BELIN;72268;101;32;;20;22;6
SAINT-CALAIS;72269;690;84;;69;42;19
SAINT-CALEZ-EN-SAOSNOIS;72270;19;11;;;;
SAINT-CELERIN;72271;140;67;;56;39;15
SAINTE-CEROTTE;72272;25;8;;;;
SAINT-CHRISTOPHE-DU-JAMBET;72273;36;16;;;11;5
SAINT-CHRISTOPHE-EN-CHAMPAGNE;72274;24;11;;6;;
SAINT-CORNEILLE;72275;190;87;;56;72;21
SAINT-COSME-EN-VAIRAIS;72276;246;63;;51;37;17
SAINT-DENIS-DES-COUDRAIS;72277;15;7;;;;
SAINT-DENIS-D'ORQUES;72278;117;32;;23;24;9
SAINT-GEORGES-DE-LA-COUEE;72279;9;;;;;
SAINT-GEORGES-DU-BOIS;72280;228;83;;52;57;18
SAINT-GEORGES-DU-ROSAY;72281;52;21;;16;10;
SAINT-GEORGES-LE-GAULTIER;72282;72;26;;20;14;8
SAINT-GERMAIN-D'ARCE;72283;39;10;;;;
SAINT-GERMAIN-SUR-SARTHE;72284;67;21;;14;16;9
SAINT-GERVAIS-DE-VIC;72286;39;10;;;;
SAINT-GERVAIS-EN-BELIN;72287;281;99;;69;67;25
SAINT-HILAIRE-LE-LIERRU;72288;20;8;;;;
SAINTE-JAMME-SUR-SARTHE;72289;331;94;;66;64;32
SAINT-JEAN-D'ASSE;72290;240;101;;77;73;33
SAINT-JEAN-DE-LA-MOTTE;72291;122;53;;42;34;11
SAINT-JEAN-DES-ECHELLES;72292;31;11;;6;;
SAINT-JEAN-DU-BOIS;72293;106;25;;19;18;6
SAINT-LEONARD-DES-BOIS;72294;53;11;;;;
SAINT-LONGIS;72295;48;15;;;9;5
SAINT-MAIXENT;72296;96;28;;;21;6
SAINT-MARCEAU;72297;64;28;;19;;9
SAINT-MARS-DE-LOCQUENAY;72298;78;24;;;18;7
SAINT-MARS-D'OUTILLE;72299;355;121;;82;78;29
SAINT-MARS-LA-BRIERE;72300;322;109;;71;80;28
SAINT-MARS-SOUS-BALLON;72301;115;41;;25;25;13
SAINT-MARTIN-DES-MONTS;72302;22;7;;;;
SAINT-MICHEL-DE-CHAVAIGNES;72303;106;27;;19;16;7
