Communes;Codes_Insee;NB_Allocataires;ALL_PAJE;ALL_PRIM;ALL_BASEP;ALL_ASMA;ALL_Clca_Colca
COMPERTRIX;51160;168;53;;47;15;21
CONDE-SUR-MARNE;51161;85;30;;24;16;8
CONFLANS-SUR-SEINE;51162;82;25;;17;13;6
CONGY;51163;17;6;;;;
CONNANTRAY-VAUREFROY;51164;10;;;;;
CONNANTRE;51165;159;32;;;9;11
CONTAULT;51166;;;;;;
COOLE;51167;14;6;;;;
COOLUS;51168;10;5;;;;
CORBEIL;51169;10;;;;;
CORFELIX;51170;9;;;;;
CORMICY;51171;183;51;;26;33;11
CORMONTREUIL;51172;709;157;;110;58;49
CORMOYEUX;51173;8;;;;;
CORRIBERT;51174;;;;;;
CORROBERT;51175;25;6;;;;
CORROY;51176;16;7;;;;
COULOMMES-LA-MONTAGNE;51177;19;7;;;;
COUPETZ;51178;7;;;;;
COUPEVILLE;51179;21;6;;;;
COURCELLES-SAPICOURT;51181;43;10;;;5;
COURCEMAIN;51182;9;;;;;
COURCY;51183;121;29;;18;16;6
COURDEMANGES;51184;34;6;;;;
COURGIVAUX;51185;38;11;;;;
COURJEONNET;51186;;;;;;
COURLANDON;51187;52;17;;;11;
COURMAS;51188;19;;;;;
COURTAGNON;51190;6;;;;;
COURTEMONT;51191;5;;;;;
COURTHIEZY;51192;33;17;;;8;
COURTISOLS;51193;289;85;;63;45;32
COURVILLE;51194;66;20;;;8;7
COUVROT;51195;94;28;;;11;9
CRAMANT;51196;74;22;;15;12;
LA CROIX-EN-CHAMPAGNE;51197;8;;;;;
CRUGNY;51198;72;22;;;;10
CUCHERY;51199;32;16;;;8;
CUIS;51200;30;7;;;;
CUISLES;51201;12;5;;;;
CUMIERES;51202;65;15;;;7;
CUPERLY;51203;24;11;;;6;5
DAMERY;51204;128;24;;17;11;5
DAMPIERRE-AU-TEMPLE;51205;25;7;;;;
DAMPIERRE-LE-CHATEAU;51206;12;5;;;;
DAMPIERRE-SUR-MOIVRE;51208;9;;;;;
DIZY;51210;144;38;;;8;12
DOMMARTIN-DAMPIERRE;51211;;;;;;
DOMMARTIN-LETTREE;51212;17;;;;;
DOMMARTIN-SOUS-HANS;51213;;;;;;
DOMMARTIN-VARIMONT;51214;10;5;;;;
DOMPREMY;51215;23;9;;;;
DONTRIEN;51216;28;13;;;8;
DORMANS;51217;376;83;;67;31;14
VAL-DE-VIERE;51218;11;;;;;
DROSNAY;51219;20;5;;;;
DROUILLY;51220;12;;;;;
ECLAIRES;51222;10;;;;;
ECOLLEMONT;51223;5;;;;;
ECRIENNES;51224;23;12;;;5;
ECUEIL;51225;18;9;;;;
ECURY-LE-REPOS;51226;;;;;;
ECURY-SUR-COOLE;51227;60;16;;9;9;6
ELISE-DAUCOURT;51228;14;;;;;
EPENSE;51229;11;;;;;
EPERNAY;51230;4423;784;22;691;142;137
L'EPINE;51231;57;20;;13;10;7
EPOYE;51232;53;15;;9;7;
ESCARDES;51233;8;;;;;
ESCLAVOLLES-LUREY;51234;68;21;;;14;
LES ESSARTS-LES-SEZANNE;51235;29;11;;;;
LES ESSARTS-LE-VICOMTE;51236;15;5;;;;
ESTERNAY;51237;297;66;;58;31;18
ETOGES;51238;52;22;;;10;6
ETRECHY;51239;7;;;;;
ETREPY;51240;17;;;;;
EUVY;51241;9;;;;;
FAGNIERES;51242;523;140;;119;45;39
FAUX-FRESNAY;51243;35;7;;;;
FAUX-VESIGNEUL;51244;19;8;;;;
FAVEROLLES-ET-COEMY;51245;54;20;;14;10;
FAVRESSE;51246;27;9;;;;
FEREBRIANGES;51247;13;;;;;
FERE-CHAMPENOISE;51248;289;70;;58;32;12
FESTIGNY;51249;22;9;;;;
FISMES;51250;992;191;;169;57;53
FLAVIGNY;51251;13;;;;;
FLEURY-LA-RIVIERE;51252;32;9;;;;
FLORENT-EN-ARGONNE;51253;28;7;;;;
FONTAINE-DENIS-NUISY;51254;16;;;;;
FONTAINE-EN-DORMOIS;51255;;;;;;
FONTAINE-SUR-AY;51256;31;13;;;;5
LA FORESTIERE;51258;17;;;;;
FRANCHEVILLE;51259;29;8;;;;
LE FRESNE;51260;10;;;;;
FRESNE-LES-REIMS;51261;43;12;;7;;
FRIGNICOURT;51262;212;42;;35;14;12
FROMENTIERES;51263;56;8;;;;
LE GAULT-SOIGNY;51264;64;18;;;8;
GAYE;51265;61;17;;;5;8
GERMAINE;51266;63;16;;11;10;5
GERMIGNY;51267;7;;;;;
GERMINON;51268;20;9;;;;
GIFFAUMONT-CHAMPAUBERT;51269;22;6;;;;
GIGNY-BUSSY;51270;27;12;;;;
GIONGES;51271;10;;;;;
GIVRY-EN-ARGONNE;51272;64;23;;18;8;
GIVRY-LES-LOISY;51273;;;;;;
GIZAUCOURT;51274;7;;;;;
GLANNES;51275;24;13;;;7;
GOURGANCON;51276;12;;;;;
SAINTE-MARIE-DU-LAC-NUISEMENT;51277;25;5;;;;
LES GRANDES-LOGES;51278;36;13;;;6;
GRANGES-SUR-AUBE;51279;22;10;;5;;
GRATREUIL;51280;;;;;;
GRAUVES;51281;43;9;;;;
GUEUX;51282;179;34;;16;12;7
HANS;51283;7;;;;;
HAUSSIGNEMONT;51284;44;15;;;6;
HAUSSIMONT;51285;12;5;;;;
HAUTEVILLE;51286;35;13;;;6;
HAUTVILLERS;51287;71;12;;;6;
HEILTZ-LE-HUTIER;51288;30;12;;;;
HEILTZ-LE-MAURUPT;51289;57;20;;11;11;6
HEILTZ-L'EVEQUE;51290;37;8;;;;
HERMONVILLE;51291;165;46;;25;14;16
HERPONT;51292;7;;;;;
HEUTREGIVILLE;51293;50;18;;;8;
HOURGES;51294;5;;;;;
HUIRON;51295;27;6;;;;
HUMBAUVILLE;51296;9;;;;;
IGNY-COMBLIZY;51298;36;9;;;;
ISLES-SUR-SUIPPE;51299;106;40;;27;18;6
ISLE-SUR-MARNE;51300;16;6;;;;
ISSE;51301;14;;;;;
LES ISTRES-ET-BURY;51302;8;;;;;
JALONS;51303;68;21;;16;13;6
JANVILLIERS;51304;21;9;;;;
JANVRY;51305;9;;;;;
JOISELLE;51306;14;5;;;;
JONCHERY-SUR-SUIPPE;51307;25;13;;;;
JONCHERY-SUR-VESLE;51308;177;43;;27;16;11
JONQUERY;51309;10;;;;;
JOUY-LES-REIMS;51310;11;;;;;
JUSSECOURT-MINECOURT;51311;27;6;;;;
JUVIGNY;51312;110;40;;28;23;11
LACHY;51313;32;7;;;;
LAGERY;51314;24;7;;;;
LANDRICOURT;51315;22;9;;;;
LARZICOURT;51316;26;5;;;;
LAVAL-SUR-TOURBE;51317;5;;;;;
LAVANNES;51318;65;23;;14;13;9
LENHARREE;51319;7;;;;;
LEUVRIGNY;51320;28;9;;;;
LHERY;51321;6;;;;;
LIGNON;51322;20;8;;;;
LINTHELLES;51323;5;;;;;
LINTHES;51324;9;;;;;
LISSE-EN-CHAMPAGNE;51325;9;;;;;
LIVRY-LOUVERCY;51326;149;75;;56;47;24
LOISY-EN-BRIE;51327;9;;;;;
LOISY-SUR-MARNE;51328;145;39;;28;21;10
LOIVRE;51329;144;64;;37;28;16
LOUVOIS;51331;21;8;;;;
LUDES;51333;51;14;;;5;
LUXEMONT-ET-VILLOTTE;51334;51;12;;7;6;5
MAFFRECOURT;51336;7;;;;;
MAGNEUX;51337;39;10;;;;
MAILLY-CHAMPAGNE;51338;56;11;;;;
MAIRY-SUR-MARNE;51339;58;21;;;15;6
MAISONS-EN-CHAMPAGNE;51340;78;21;;13;16;
MALMY;51341;5;;;;;
MANCY;51342;18;5;;;;
MARCILLY-SUR-SEINE;51343;64;14;;9;7;
MARDEUIL;51344;139;31;;26;18;8
MAREUIL-EN-BRIE;51345;28;7;;;;
MAREUIL-LE-PORT;51346;104;16;;10;6;
MAREUIL-SUR-AY;51347;110;20;;15;8;
MARFAUX;51348;10;;;;;
MARGERIE-HANCOURT;51349;14;;;;;
MARGNY;51350;13;;;;;
MARIGNY;51351;12;;;;;
MAROLLES;51352;148;25;;18;9;6
MARSANGIS;51353;;;;;;
MARSON;51354;33;12;;;6;
MASSIGES;51355;6;;;;;
MATIGNICOURT-GONCOURT;51356;15;;;;;
MATOUGUES;51357;69;21;;15;14;
MAURUPT-LE-MONTOIS;51358;84;17;;;7;
MECRINGES;51359;21;8;;;;
LE MEIX-SAINT-EPOING;51360;29;8;;;;
LE MEIX-TIERCELIN;51361;79;;;;;
MERFY;51362;64;21;;13;5;7
MERLAUT;51363;25;6;;;;
MERY-PREMECY;51364;;;;;;
LES MESNEUX;51365;82;15;;10;6;8
LE MESNIL-SUR-OGER;51367;113;25;;20;13;6
MINAUCOURT-LE-MESNIL-LES-HURLUS;51368;;;;;;
MOEURS-VERDEY;51369;41;10;;;;
MOIREMONT;51370;24;7;;;;
MOIVRE;51371;6;;;;;
MONCETZ-LONGEVAS;51372;69;19;;11;12;
MONCETZ-L'ABBAYE;51373;9;;;;;
MONDEMENT-MONTGIVROUX;51374;;;;;;
MONTBRE;51375;15;;;;;
MONTGENOST;51376;15;;;;;
MONTEPREUX;51377;8;;;;;
MONTHELON;51378;22;7;;;;
MONTIGNY-SUR-VESLE;51379;61;17;;;7;
MONTMIRAIL;51380;630;124;;106;31;27
MONTMORT-LUCY;51381;76;24;;;12;
MONT-SUR-COURVILLE;51382;19;;;;;
MORANGIS;51384;31;10;;;;
MORSAINS;51386;14;7;;;;
MOSLINS;51387;30;10;;;;
MOURMELON-LE-GRAND;51388;772;274;8;223;111;58
MOURMELON-LE-PETIT;51389;108;35;;23;17;
MOUSSY;51390;64;20;;15;7;
MUIZON;51391;261;62;;44;28;17
MUTIGNY;51392;15;;;;;
NANTEUIL-LA-FORET;51393;29;5;;;;
NESLE-LA-REPOSTE;51395;7;;;;;
NESLE-LE-REPONS;51396;11;6;;;;
LA NEUVILLE-AUX-BOIS;51397;17;;;;;
LA NEUVILLE-AUX-LARRIS;51398;14;;;;;
LA NEUVILLE-AU-PONT;51399;68;18;;12;9;
NEUVY;51402;28;12;;;;
NOGENT-L'ABBESSE;51403;46;12;;;6;5
NOIRLIEU;51404;6;;;;;
NORROIS;51406;20;10;;;;
LA NOUE;51407;46;19;;;6;7
NUISEMENT-SUR-COOLE;51409;37;13;;;7;
OEUILLY;51410;45;13;;;;
OGER;51411;28;6;;;;
OGNES;51412;;;;;;
OIRY;51413;74;18;;;6;8
OLIZY;51414;11;;;;;
OMEY;51415;25;7;;;;
ORBAIS-L'ABBAYE;51416;85;19;;;;9
ORCONTE;51417;45;15;;;8;
ORMES;51418;48;13;;5;;
OUTINES;51419;16;;;;;
OUTREPONT;51420;5;;;;;
OYES;51421;;;;;;
PARGNY-LES-REIMS;51422;51;18;;13;;7
PARGNY-SUR-SAULX;51423;352;82;;72;24;17
PASSAVANT-EN-ARGONNE;51424;24;7;;;;
PASSY-GRIGNY;51425;26;6;;;;
PEAS;51426;;;;;;
LES PETITES-LOGES;51428;53;14;;;8;7
PEVY;51429;14;;;;;
PIERRE-MORAINS;51430;7;;;;;
PIERRY;51431;95;25;;;11;
PLEURS;51432;123;31;;;13;
PLICHANCOURT;51433;26;10;;;;
PLIVOT;51434;84;16;;10;8;5
POCANCY;51435;18;7;;;;
POGNY;51436;116;32;;23;18;6
POILLY;51437;8;;;;;
POIX;51438;5;;;;;
POMACLE;51439;41;14;;9;;
PONTFAVERGER-MORONVILLIERS;51440;260;83;;56;54;21
PONTHION;51441;14;;;;;
POSSESSE;51442;17;7;;;;
POTANGIS;51443;12;6;;;;
POUILLON;51444;97;15;;;7;
POURCY;51445;16;6;;;;
PRINGY;51446;41;17;;;9;7
PROSNES;51447;62;26;;16;14;
PROUILLY;51448;66;29;;23;11;7
PRUNAY;51449;124;36;;24;16;12
PUISIEULX;51450;39;9;;;;
QUEUDES;51451;11;;;;;
RAPSECOURT;51452;;;;;;
RECY;51453;108;31;;24;17;
REIMS;51454;45856;6735;158;5750;1397;1206
REIMS-LA-BRULEE;51455;36;14;;;9;
REMICOURT;51456;5;;;;;
REUIL;51457;20;9;;;;
REUVES;51458;;;;;;
REVEILLON;51459;16;5;;;;
RIEUX;51460;23;6;;;;
RILLY-LA-MONTAGNE;51461;91;29;;19;9;
LES RIVIERES-HENRUEL;51463;17;5;;;;
ROMAIN;51464;41;13;;8;5;
ROMERY;51465;16;8;;;;
ROMIGNY;51466;23;9;;;;
ROSNAY;51468;32;6;;;;
ROUFFY;51469;9;;;;;
ROUVROY-RIPONT;51470;;;;;;
SACY;51471;21;;;;;
SAINT-AMAND-SUR-FION;51472;129;38;;28;18;7
SAINT-BON;51473;12;5;;;;
SAINT-BRICE-COURCELLES;51474;467;118;;81;55;34
SAINT-CHERON;51475;7;;;;;
SAINT-ETIENNE-AU-TEMPLE;51476;99;44;;34;23;16
SAINT-ETIENNE-SUR-SUIPPE;51477;36;12;;7;7;
SAINT-EULIEN;51478;71;28;;20;18;8
SAINT-EUPHRAISE-ET-CLAIRIZET;51479;21;;;;;
SAINTE-GEMME;51480;11;;;;;
SAINT-GERMAIN-LA-VILLE;51482;89;16;;10;9;
SAINT-GIBRIEN;51483;62;24;;17;12;6
SAINT-GILLES;51484;43;14;;9;6;
SAINT-HILAIRE-AU-TEMPLE;51485;37;14;;;;
SAINT-HILAIRE-LE-GRAND;51486;37;15;;;10;5
SAINT-HILAIRE-LE-PETIT;51487;46;24;;15;14;
SAINT-IMOGES;51488;38;16;;10;;6
SAINT-JEAN-DEVANT-POSSESSE;51489;;;;;;
SAINT-JEAN-SUR-MOIVRE;51490;22;9;;;;
SAINT-JEAN-SUR-TOURBE;51491;6;;;;;
SAINT-JUST-SAUVAGE;51492;188;43;;38;18;12
SAINT-LEONARD;51493;13;;;;;
SAINT-LOUP;51495;7;;;;;
SAINT-LUMIER-EN-CHAMPAGNE;51496;34;17;;11;8;10
SAINT-LUMIER-LA-POPULEUSE;51497;;;;;;
SAINT-MARD-SUR-AUVE;51498;8;;;;;
SAINT-MARD-LES-ROUFFY;51499;18;6;;;;
SAINT-MARD-SUR-LE-MONT;51500;16;5;;;;
SAINTE-MARIE-A-PY;51501;11;;;;;
SAINT-MARTIN-AUX-CHAMPS;51502;11;5;;;;
SAINT-MARTIN-L'HEUREUX;51503;8;;;;;
SAINT-MARTIN-SUR-LE-PRE;51504;65;12;;;;
SAINT-MASMES;51505;47;15;;;9;
SAINT-MEMMIE;51506;936;234;8;216;50;53
SAINTE-MENEHOULD;51507;867;129;;107;32;22
SAINT-OUEN-DOMPROT;51508;21;5;;;;
SAINT-PIERRE;51509;30;10;;;;
SAINT-QUENTIN-LES-MARAIS;51510;14;9;;;;
SAINT-QUENTIN-LE-VERGER;51511;14;5;;;;
SAINT-QUENTIN-SUR-COOLE;51512;;;;;;
SAINT-REMY-EN-BOUZEMONT-SAINT-GENEST-ET-ISSON;51513;67;16;;;;
SAINT-REMY-SOUS-BROYES;51514;9;;;;;
SAINT-REMY-SUR-BUSSY;51515;42;18;;;8;8
SAINT-SATURNIN;51516;8;;;;;
SAINT-SOUPLET-SUR-PY;51517;12;5;;;;
SAINT-THIERRY;51518;71;20;;12;11;5
SAINT-THOMAS-EN-ARGONNE;51519;;;;;;
SAINT-UTIN;51520;7;;;;;
SAINT-VRAIN;51521;27;12;;;5;
SAPIGNICOURT;51522;53;18;;;5;
SARCY;51523;19;7;;;;
SARON-SUR-AUBE;51524;30;13;;;;
SARRY;51525;203;55;;41;30;13
SAUDOY;51526;32;8;;;;
SAVIGNY-SUR-ARDRES;51527;31;7;;;;
SCRUPT;51528;18;5;;;;
SELLES;51529;50;19;;14;13;7
SEPT-SAULX;51530;77;40;;27;23;12
SERMAIZE-LES-BAINS;51531;310;67;;52;27;7
SERMIERS;51532;48;13;;5;;
SERVON-MELZICOURT;51533;13;;;;;
SERZY-ET-PRIN;51534;20;;;;;
SEZANNE;51535;948;160;;144;34;19
SILLERY;51536;174;39;;25;15;12
SIVRY-ANTE;51537;15;;;;;
SOGNY-AUX-MOULINS;51538;8;;;;;
SOGNY-EN-L'ANGLE;51539;;;;;;
SOIZY-AUX-BOIS;51542;22;5;;;;
SOMME-BIONNE;51543;6;;;;;
SOMMEPY-TAHURE;51544;89;22;;;13;
SOMMESOUS;51545;61;17;;;10;
SOMME-SUIPPE;51546;53;26;;20;12;7
SOMME-TOURBE;51547;13;;;;;
SOMME-VESLE;51548;40;11;;;;
SOMME-YEVRE;51549;11;;;;;
SOMPUIS;51550;48;7;;;;
SOMSOIS;51551;13;;;;;
SONGY;51552;27;11;;;;
SOUAIN-PERTHES-LES-HURLUS;51553;26;14;;9;7;5
SOUDE;51555;18;11;;;6;
SOUDRON;51556;24;12;;;6;
SOULANGES;51557;60;24;;19;14;8
SOULIERES;51558;9;;;;;
SUIPPES;51559;635;208;7;159;93;39
SUIZY-LE-FRANC;51560;8;;;;;
TAISSY;51562;226;64;;45;29;18
TALUS-SAINT-PRIX;51563;12;;;;;
TAUXIERES-MUTRY;51564;27;9;;;;
THAAS;51565;8;;;;;
THIBIE;51566;22;8;;;;
THIEBLEMONT-FAREMONT;51567;94;19;;;8;8
THIL;51568;28;16;;10;;5
THILLOIS;51569;39;10;;5;;
LE THOULT-TROSNAY;51570;6;;;;;
VAL-DE-VESLE;51571;95;40;;28;19;12
TILLOY-ET-BELLAY;51572;24;12;;;6;
TINQUEUX;51573;1300;297;6;218;134;73
TOGNY-AUX-BOEUFS;51574;13;;;;;
TOURS-SUR-MARNE;51576;138;36;;29;10;6
TRAMERY;51577;15;;;;;
TRECON;51578;9;;;;;
TREFOLS;51579;21;7;;;;
TREPAIL;51580;28;10;;;;
TRESLON;51581;26;11;;;;
TRIGNY;51582;57;16;;;;6
TROIS-FONTAINES-L'ABBAYE;51583;18;;;;;
TROIS-PUITS;51584;11;5;;;;
TROISSY;51585;76;23;;;7;7
UNCHAIR;51586;15;7;;;;
VADENAY;51587;31;15;;;7;7
VALMY;51588;29;8;;;;
VANAULT-LE-CHATEL;51589;20;;;;;
VANAULT-LES-DAMES;51590;51;13;;;6;
VANDEUIL;51591;22;8;;;;
VANDIERES;51592;22;6;;;;
VASSIMONT-ET-CHAPELAINE;51594;;;;;;
VATRY;51595;8;;;;;
VAUCHAMPS;51596;37;11;;;;
VAUCIENNES;51597;22;8;;;;
VAUCLERC;51598;58;21;;;9;9
VAUDEMANGE;51599;34;12;;7;5;6
VAUDESINCOURT;51600;6;;;;;
VAVRAY-LE-GRAND;51601;22;10;;5;;
VAVRAY-LE-PETIT;51602;6;;;;;
VELYE;51603;19;11;;6;;
VENTELAY;51604;29;9;;;;
VENTEUIL;51605;34;6;;;;
VERDON;51607;22;8;;;;
VERNANCOURT;51608;7;;;;;
VERNEUIL;51609;88;34;;24;16;10
VERRIERES;51610;39;14;;8;9;
VERT-TOULON;51611;18;;;;;
VERTUS;51612;265;41;;32;14;9
VERZENAY;51613;108;37;;30;17;8
VERZY;51614;98;23;;15;9;10
VESIGNEUL-SUR-MARNE;51616;32;9;;;;
LA VEUVE;51617;66;15;;10;9;
LE VEZIER;51618;26;10;;;;
LE VIEIL-DAMPIERRE;51619;9;;;;;
VIENNE-LA-VILLE;51620;15;;;;;
VIENNE-LE-CHATEAU;51621;97;18;;12;8;
VILLE-DOMMANGE;51622;30;10;;;;
VILLE-EN-SELVE;51623;19;;;;;
VILLE-EN-TARDENOIS;51624;79;29;;22;21;7
VILLENEUVE-LA-LIONNE;51625;33;12;;;5;
LA VILLENEUVE-LES-CHARLEVILLE;51626;13;;;;;
VILLENEUVE-RENNEVILLE-CHEVIGNY;51627;22;;;;;
VILLENEUVE-SAINT-VISTRE-ET-VILLEVOTTE;51628;11;5;;;;
VILLERS-ALLERAND;51629;68;16;;10;8;
VILLERS-AUX-BOIS;51630;35;13;;;5;
VILLERS-AUX-NOEUDS;51631;15;9;;;;
VILLERS-EN-ARGONNE;51632;19;;;;;
VILLERS-FRANQUEUX;51633;35;12;;;6;
VILLERS-LE-CHATEAU;51634;18;;;;;
VILLERS-LE-SEC;51635;16;;;;;
VILLERS-MARMERY;51636;37;10;;;;5
VILLERS-SOUS-CHATILLON;51637;10;;;;;
VILLESENEUX;51638;27;10;;;;
LA VILLE-SOUS-ORBAIS;51639;5;;;;;
VILLE-SUR-TOURBE;51640;34;7;;;;
VILLEVENARD;51641;7;;;;;
VILLIERS-AUX-CORNEILLES;51642;14;;;;;
VINAY;51643;53;23;;16;16;
VINCELLES;51644;27;7;;;;
VINDEY;51645;8;;;;;
VIRGINY;51646;10;;;;;
VITRY-EN-PERTHOIS;51647;107;26;;;13;6
VITRY-LA-VILLE;51648;49;12;;;6;
VITRY-LE-FRANCOIS;51649;3236;439;16;380;86;68
VOILEMONT;51650;5;;;;;
VOIPREUX;51651;23;8;;;;
VOUARCES;51652;6;;;;;
VOUILLERS;51654;32;11;;;;5
VOUZY;51655;31;5;;;;
VRAUX;51656;49;8;;;;
VRIGNY;51657;16;;;;;
VROIL;51658;20;8;;;;
WARGEMOULIN-HURLUS;51659;6;;;;;
WARMERIVILLE;51660;265;97;;71;51;31
WITRY-LES-REIMS;51662;646;158;;103;85;30
MAGENTA;51663;258;48;;43;10;9
AGEVILLE;52001;39;13;;;8;
AIGREMONT;52002;;;;;;
AILLIANVILLE;52003;21;7;;;;
AINGOULAINCOURT;52004;;;;;;
AIZANVILLE;52005;;;;;;
ALLICHAMPS;52006;48;11;;;;
AMBONVILLE;52007;10;;;;;
ANDELOT-BLANCHEVILLE;52008;179;31;;20;16;5
ANDILLY-EN-BASSIGNY;52009;11;;;;;
ANNEVILLE-LA-PRAIRIE;52011;5;;;;;
ANNONVILLE;52012;;;;;;
ANROSEY;52013;16;;;;;
APREY;52014;16;8;;;;
ARBIGNY-SOUS-VARENNES;52015;8;;;;;
ARBOT;52016;5;;;;;
ARC-EN-BARROIS;52017;107;31;;22;20;6
ARNANCOURT;52019;8;;;;;
ATTANCOURT;52021;32;10;;;;
AUBEPIERRE-SUR-AUBE;52022;26;;;;;
AUBERIVE;52023;27;5;;;;
AUDELONCOURT;52025;;;;;;
AUJEURRES;52027;8;;;;;
AULNOY-SUR-AUBE;52028;5;;;;;
AUTIGNY-LE-GRAND;52029;17;;;;;
AUTIGNY-LE-PETIT;52030;7;;;;;
AUTREVILLE-SUR-LA-RENNE;52031;20;5;;;;
AVRECOURT;52033;;;;;;
BAILLY-AUX-FORGES;52034;17;5;;;;
BAISSEY;52035;18;5;;;;
BALESMES-SUR-MARNE;52036;29;6;;;;
BANNES;52037;45;18;;12;12;
BASSONCOURT;52038;6;;;;;
BAUDRECOURT;52039;11;;;;;
BAY-SUR-AUBE;52040;;;;;;
BEAUCHEMIN;52042;11;;;;;
BELMONT;52043;;;;;;
ROCHES-BETTAINCOURT;52044;63;13;;;6;
BETTANCOURT-LA-FERREE;52045;137;36;;27;13;11
BEURVILLE;52047;10;;;;;
BIESLES;52050;193;60;;48;31;17
BIZE;52051;32;;;;;
BLAISY;52053;;;;;;
BLECOURT;52055;10;;;;;
BLESSONVILLE;52056;30;7;;;;
BLUMERAY;52057;9;;;;;
BOLOGNE;52058;261;66;;47;38;13
BONNECOURT;52059;14;;;;;
BOURBONNE-LES-BAINS;52060;329;52;;40;22;8
BOURDONS-SUR-ROGNON;52061;31;8;;;;
BOURG;52062;11;5;;;;
BOURG-SAINTE-MARIE;52063;14;;;;;
BOURMONT;52064;78;16;;11;;
BOUZANCOURT;52065;;;;;;
BRACHAY;52066;6;;;;;
BRAINVILLE-SUR-MEUSE;52067;5;;;;;
BRAUX-LE-CHATEL;52069;17;6;;;;
BRENNES;52070;14;;;;;
BRETHENAY;52072;29;;;;;
BREUVANNES-EN-BASSIGNY;52074;126;21;;14;10;
BRIAUCOURT;52075;18;9;;;;
BRICON;52076;76;22;;17;9;
BROUSSEVAL;52079;96;26;;19;11;
BUGNIERES;52082;24;5;;;;
CHAMPSEVRAINE;52083;68;21;;16;11;
BUSSON;52084;6;;;;;
BUXIERES-LES-CLEFMONT;52085;;;;;;
BUXIERES-LES-VILLIERS;52087;23;10;;;;
CEFFONDS;52088;71;20;;14;10;6
CELLES-EN-BASSIGNY;52089;9;;;;;
CELSOY;52090;13;;;;;
CERISIERES;52091;10;;;;;
CHALANCEY;52092;11;;;;;
CHALINDREY;52093;368;66;;42;38;8
VALS-DES-TILLES;52094;15;;;;;
CHALVRAINES;52095;16;5;;;;
CHAMBRONCOURT;52097;;;;;;
CHAMOUILLEY;52099;126;39;;32;15;7
CHAMPIGNEULLES-EN-BASSIGNY;52101;;;;;;
CHAMPIGNY-LES-LANGRES;52102;45;13;;;;7
CHAMPIGNY-SOUS-VARENNES;52103;12;7;;;;
CHANCENAY;52104;115;26;;20;9;7
CHANGEY;52105;30;12;;;7;
CHANOY;52106;15;;;;;
CHANTRAINES;52107;25;9;;;;
CHARMES;52108;18;8;;;;
CHARMES-EN-L'ANGLE;52109;;;;;;
CHARMES-LA-GRANDE;52110;23;5;;;;
CHASSIGNY;52113;21;8;;;;
CHATEAUVILLAIN;52114;243;67;;54;32;17
CHATENAY-MACHERON;52115;9;;;;;
CHATENAY-VAUDIN;52116;6;;;;;
CHATONRUPT-SOMMERMONT;52118;48;16;;;8;
CHAUDENAY;52119;42;14;;;;
CHAUFFOURT;52120;20;5;;;;
CHAUMONT;52121;4478;695;22;562;211;133
CHAUMONT-LA-VILLE;52122;8;;;;;
CHEVILLON;52123;199;51;;39;20;11
CHEZEAUX;52124;;;;;;
CHAMARANDES-CHOIGNES;52125;109;25;;15;19;5
CHOILLEY-DARDENAY;52126;20;;;;;
CHOISEUL;52127;11;;;;;
CIREY-LES-MAREILLES;52128;13;7;;;;
CIREY-SUR-BLAISE;52129;12;;;;;
CIRFONTAINES-EN-AZOIS;52130;33;6;;;;
CIRFONTAINES-EN-ORNOIS;52131;7;;;;;
CLEFMONT;52132;32;5;;;;
CLINCHAMP;52133;6;;;;;
COHONS;52134;23;6;;;;
COIFFY-LE-BAS;52135;6;;;;;
COIFFY-LE-HAUT;52136;9;;;;;
COLMIER-LE-BAS;52137;;;;;;
COLMIER-LE-HAUT;52138;6;;;;;
COLOMBEY-LES-DEUX-EGLISES;52140;96;27;;20;17;
CONDES;52141;33;11;;;;
CONSIGNY;52142;7;;;;;
COUBLANC;52145;11;;;;;
COUPRAY;52146;13;;;;;
COURCELLES-EN-MONTAGNE;52147;5;;;;;
COURCELLES-SUR-BLAISE;52149;20;5;;;;
COUR-L'EVEQUE;52151;23;7;;;;
CULMONT;52155;67;18;;8;13;
CUREL;52156;55;14;;;;
CURMONT;52157;;;;;;
CUSEY;52158;23;7;;;;
CUVES;52159;;;;;;
DAILLANCOURT;52160;7;;;;;
DAILLECOURT;52161;8;;;;;
DAMMARTIN-SUR-MEUSE;52162;28;7;;;;
DAMPIERRE;52163;51;18;;13;10;5
DAMREMONT;52164;27;7;;;;
DANCEVOIR;52165;23;7;;;;
DARMANNES;52167;27;9;;;;
DINTEVILLE;52168;5;;;;;
DOMBLAIN;52169;12;;;;;
DOMMARIEN;52170;21;;;;;
DOMMARTIN-LE-FRANC;52171;26;7;;;;
DOMMARTIN-LE-SAINT-PERE;52172;28;9;;;;
DOMREMY-LANDEVILLE;52173;6;;;;;
DONCOURT-SUR-MEUSE;52174;;;;;;
DONJEUX;52175;67;11;;;6;
DOULAINCOURT-SAUCOURT;52177;164;26;;;6;6
DOULEVANT-LE-CHATEAU;52178;50;11;;;;
DOULEVANT-LE-PETIT;52179;6;;;;;
DROYES;52180;49;16;;;6;6
ECHENAY;52181;15;;;;;
ECLARON-BRAUCOURT-SAINTE-LIVIERE;52182;286;87;;68;37;15
ECOT-LA-COMBE;52183;;;;;;
EFFINCOURT;52184;;;;;;
ENFONVELLE;52185;;;;;;
EPIZON;52187;11;;;;;
